<Demands>
Name	Source	Destination	ServiceClass	Intervals	Var
AM_DC_SOUTH_BB1	xe-0/1/4	AM_DC_SOUTH_ER3	xe-0/0/0	1
AM_DC_SOUTH_BB1	xe-0/1/1	AM_DC_SOUTH_ER1	xe-0/0/0	1
AM_DC_SOUTH_BB1	xe-0/0/0	AM_DC_SOUTH_ER5	xe-0/0/1	1
AM_DC_SOUTH_BB1	xe-0/2/0	AM_DC_SOUTH_ER6	xe-0/0/1	1
AP_HK_BB1	so-0/1/2	AP_HK_ER1	POS0/0/0	2
AP_HK_BB2	so-0/1/4	AP_HK_ER1	POS0/0/1	3
AM_LA_BB1	TenGigE0/2/1	AM_LA_ER1	xe-0/0/0	1
AM_CHI_BB1	TenGigE0/1/1	AM_CHI_ER1	TenGigE0/0/2	2
AM_NYC_BB1	so-0/2/3	AM_NYC2_ER1	so-0/0/1	4
AM_NYC_BB2	so-0/1/0	AM_NYC2_ER1	so-0/0/0	1
AM_WAS_ER1	TenGigE0/0/1	AM_DCA_BB1	TenGigE0/2/4	3
AM_BA_ER1	TenGigE0/0/0	AM_BA_BB1	TenGigE0/0/0	1
AM_NYC_BB2	so-0/2/2	AM_NYC2_ER2	so-0/0/0	1
AM_NYC_BB1	so-0/0/2	AM_NYC2_ER2	so-0/0/1	2
AM_NYC_BB2	so-0/2/4	AM_NYC2_ER3	so-0/0/1	3
AM_NYC_BB1	so-0/1/1	AM_NYC2_ER3	so-0/0/0	2
AM_NYC_BB2	xe-1/0/0.0	AM_NY_PR1	xe-0/1/3	1
AM_LA_BB1	TenGigE0/2/2	AM_LA_ER2	xe-0/0/0	2
AM_LA_BB1	TenGigE0/1/0	AM_LA_ER3	xe-0/0/2	1
AM_LA_BB1	TenGigE0/1/3	AM_LA_ER4	xe-0/0/2	4
AP_TOK_BB1	so-0/1/0.0	AP_BEI_BB1	POS1/0/2	4
AP_BEI_BB2	so-0/1/2.0	ME_RIY_BB2	so-0/2/4.0	2
AF_CAI_BB2	et-0/1/3.0	ME_RIY_BB2	et-0/1/3.0	2
AM_DC_SOUTH_BB1	so-0/2/2.0	AM_HST_BB1	POS0/1/1	1
AM_DC_EAST_BB2	HundredGigE0/2/2	AM_DC_EAST_BB4	HundredGigE0/0/0	3
EU_MAD_BB2	POS0/0/4	EU_MAD_BB1	POS0/0/4	2
AM_DC_EAST_BB3	HundredGigE0/0/0	AM_DC_EAST_BB1	HundredGigE0/2/1	2
AM_CHI_BB1	TenGigE0/0/3	AM_CHI_ER2	TenGigE0/0/2	1
AM_CHI_BB1	TenGigE0/2/1	AM_CHI_ER3	TenGigE0/0/2	1
AM_DC_EAST_BB1	HundredGigE0/0/2	AM_DC_EAST_BB2	HundredGigE0/0/0	1
AP_BEI_BB2	so-0/0/0.0	ME_RIY_BB2	so-0/0/3.0	3
AM_WAS_ER2	TenGigE0/0/0	AM_DCA_BB1	TenGigE0/1/3	2
AM_WAS_ER3	TenGigE0/0/1	AM_DCA_BB1	TenGigE0/1/0	2
AM_WAS_ER4	TenGigE0/0/0	AM_DCA_BB1	TenGigE0/0/4	1
EU_LIS_BB2	POS0/0/1	EU_LIS_ER2	POS0/0/0	2
AP_HK_BB1	so-0/1/1	AP_HK_ER2	POS0/0/0	2
AP_HK_BB2	so-0/1/3	AP_HK_ER2	POS0/0/1	1
AF_CAI_PR1	TenGigE0/0/0	ASN65100:192.168.100.1	to_AM_NYC_ER3	3
AM_NY_PR2	TenGigE0/0/3	ASN65100:192.168.100.2	to_AM_NYC_ER3	1
AF_CAI_PR1	TenGigE0/0/3	ASN65400:192.168.40.1	to_AM_NYC_ER3	3
AM_NY_PR2	TenGigE0/0/0	ASN65200:192.168.200.2	to_EU_LON_ER6	3
AM_SEA_PR1	TenGigE0/0/1	ASN65200:192.168.200.4	to_EU_AMS_ER6	3
AM_RIO_PR1	TenGigE0/0/0	ASN65100:192.168.100.3	to_AM_NYC_ER3	1
AM_SEA_PR1	TenGigE0/0/0	ASN65100:192.168.100.4	to_EU_LON_ER6	2
AM_RIO_PR1	TenGigE0/0/1	ASN65200:192.168.200.3	to_AP_TOK_ER8	2
AP_BEI_BB1	POS1/1/1	AP_TOK_BB1	so-1/0/2.0	4
AF_JOH_BB2	so-0/2/2.0	AF_CAI_BB2	so-0/1/1.0	1
AF_CAI_BB2	et-0/1/2.0	ME_RIY_BB2	et-0/2/0.0	2
AM_DC_SOUTH_BB2	so-0/0/2.0	AM_MIA_BB1	xe-0/0/0.0	2
AM_DC_SOUTH_BB1	so-0/0/2.0	AM_HST_BB1	POS1/0/2	1
AM_NYC_BB1	xe-0/0/4.0	AM_NY_PR2	TenGigE0/1/3	3
AM_SEA_BB1	so-0/1/0.0	AM_SJC_BB1	so-0/0/1.0	2
AM_CHI_BB2	POS0/0/0	AM_SJC_BB1	so-0/0/0.0	4
AM_LA_BB2	POS0/0/1	AM_HST_BB2	POS0/0/1	1
AM_LA_BB1	POS0/0/0	AM_SJC_BB2	POS0/0/2	2
AM_MEX_BB2	so-0/2/2.0	AM_LA_BB2	POS0/1/2	2
AM_MEX_BB1	so-0/1/2.0	AM_HST_BB2	POS0/1/1	2
EU_MAD_BB2	POS0/0/2	AF_CAI_BB1	so-0/1/1.0	1
EU_MAD_BB2	POS0/0/3	AF_CAI_BB1	so-0/1/2.0	3
AP_TOK_BB1	so-1/1/3.0	AP_SYD_BB1	so-0/0/2.0	2
AP_HK_BB1	so-0/1/3.0	AP_MEL_BB1	so-0/2/3.0	2
AP_HK_BB1	so-0/1/4.0	AP_MEL_BB1	so-0/1/3.0	3
AM_DCA_ER1	xe-0/0/1	AM_DCA_BB2	TenGigE0/0/4	1
AM_NYC_BB1	et-0/1/4.0	AM_DCA_BB2	HundredGigE0/1/1	2
AM_WAS_ER2	TenGigE0/0/1	AM_DCA_BB2	TenGigE0/1/0	1
AM_WAS_ER3	TenGigE0/0/0	AM_DCA_BB2	TenGigE0/1/3	1
AM_WAS_ER4	TenGigE0/0/1	AM_DCA_BB2	TenGigE0/1/4	2
AM_WAS_ER1	TenGigE0/0/0	AM_DCA_BB2	TenGigE0/2/2	1
EU_AMS_AMSIX	TenGigE0/0/1	EU_AMS_BB2	TenGigE1/0/0	2
AM_DC_EAST_BB4	HundredGigE0/0/1	AM_DCA_BB1	HundredGigE0/1/4	2
AM_NYC_BB1	xe-0/2/4.0	AM_NY_PR2	TenGigE0/1/1	1
AM_BA_ER1	TenGigE0/0/1	AM_BA_BB2	TenGigE0/0/1	1
EU_AMS_AMSIX	TenGigE0/0/0	EU_AMS_BB2	TenGigE1/0/2	4
AM_SJC_BB2	POS1/1/3	AM_DC_WEST_BB1	so-1/1/3.0	1
EU_DUB_ER1	TenGigE0/0/1	EU_LON_BB4	TenGigE0/0/1	2
EU_AMS_BB2	POS0/2/4	EU_LON_BB2	POS0/2/4	3
AM_NYC_BB2	xe-0/2/0.0	AM_NY_PR1	xe-0/1/4	2
EU_LON_BB1	POS0/2/4	EU_PAR_BB1	POS1/2/1	1
AM_SJC_BB2	POS1/1/2	AM_DC_WEST_BB1	so-0/0/2.0	4
AM_DC_EAST_BB3	HundredGigE0/0/3	AM_NYC_BB2	et-0/0/2.0	1
ME_RIY_BB1	so-0/1/2.0	AP_BAN_BB1	POS0/2/1	1
AP_BEI_BB2	so-1/0/0.0	AP_BAN_BB2	so-0/2/0.0	2
AP_BEI_BB2	so-0/0/1.0	AP_BAN_BB2	so-0/1/0.0	4
AM_DC_EAST_BB3	HundredGigE0/0/1	AM_DC_EAST_BB4	HundredGigE0/0/2	2
AM_DC_EAST_BB1	HundredGigE0/0/4	AM_DC_EAST_BB4	HundredGigE0/0/3	2
AM_DC_EAST_BB2	HundredGigE0/1/2	AM_DC_EAST_BB3	HundredGigE0/0/2	2
ME_RIY_BB2	so-0/2/1.0	AF_JOH_BB1	so-0/2/2.0	2
EU_LON_BB1	POS0/0/4	EU_PAR_BB1	POS1/0/1	1
EU_LON_BB1	POS0/1/0	EU_PAR_BB1	POS1/0/4	1
EU_AMS_AMSIX_2	TenGigE0/0/0	EU_AMS_BB1	TenGigE0/0/4	2
EU_AMS_AMSIX_2	TenGigE0/0/1	EU_AMS_BB1	TenGigE0/1/3	2
EU_AMS_BB2	POS0/2/2	EU_LON_BB2	POS0/2/2	1
AP_BEI_BB1	POS0/0/0	AP_HK_BB1	so-0/0/1.0	1
AP_TOK_BB1	so-0/0/1.0	AP_HK_BB2	so-0/0/1.0	1
AF_JOH_BB2	so-0/2/4.0	AF_CAI_BB2	so-0/1/0.0	1
AM_SAN_BB2	so-0/0/1.0	AM_MEX_BB2	so-0/2/3.0	1
EU_AMS_BB2	POS0/0/1	EU_PAR_BB1	POS0/0/4	1
EU_AMS_BB2	POS0/0/0	EU_PAR_BB1	POS0/0/3	2
AP_TOK_BB3	so-0/1/4.0	AP_MEL_BB1	so-0/1/2.0	1
AP_TOK_BB3	so-1/0/4.0	AP_MEL_BB1	so-0/0/0.0	3
EU_LON_BB1	POS0/2/3	EU_PAR_BB1	POS0/2/2	1
AM_MIA_BB1	so-0/1/4.0	AM_HST_BB2	POS1/0/4	1
AM_DC_SOUTH_BB2	so-0/1/0.0	AM_MIA_BB1	xe-0/0/1.0	1
AM_SEA_BB2	xe-0/1/4.0	AM_SEA_PR1	TenGigE0/0/2	4
AM_SEA_BB2	xe-0/2/0.0	AM_SEA_PR1	TenGigE0/0/3	1
AF_CAI_PR1	TenGigE0/0/1	ASN65100:192.168.100.1	to_AM_NYC_ER3[1]	1
AM_WAS_PR1	POS0/0/0	AM_DCA_BB2	POS1/0/1	1
AM_WAS_PR1	POS0/0/1	AM_DCA_BB2	POS1/0/0	2
AP_SYD_PR1	TenGigE0/1/2	ASN65100:192.168.100.8	to_EU_LON_ER6	3
EU_AMS_AMSIX_2	TenGigE0/1/0	ASN65100:192.168.100.6	to_AM_NYC_ER3	1
AP_BEI_PR1	TenGigE0/1/2	ASN65100:192.168.100.7	to_EU_LON_ER6	1
AP_SYD_PR1	TenGigE0/1/4	ASN65200:192.168.200.8	to_AP_TOK_ER8	1
AP_BEI_PR1	TenGigE0/1/4	ASN65200:192.168.200.7	to_EU_AMS_ER6	2
EU_AMS_AMSIX	TenGigE0/1/0	ASN65200:192.168.200.6	to_EU_AMS_ER6	1
AM_WAS_PR1	TenGigE1/0/3	ASN65300:192.168.30.5	to_AM_WAS_PEER	1
AM_WAS_PR1	TenGigE1/1/0	ASN65400:192.168.40.5	to_192.168.251.0/24:BgpPsn	2
AM_WAS_PR1	TenGigE1/1/1	ASN65500:192.168.50.5	to_192.168.251.0/24:BgpPsn	2
AP_BAN_PR1	TenGigE0/1/3	ASN65200:192.168.200.9	to_AP_TOK_ER8	3
AP_BAN_PR1	TenGigE0/1/1	ASN65100:192.168.100.9	to_EU_LON_ER6	3
AP_TOK_PR1	TenGigE0/0/4	ASN65100:192.168.100.0	to_EU_LON_ER6	3
AM_WAS_PR1	TenGigE0/1/3	ASN65100:192.168.100.5	to_AM_WAS_PR1	2
AM_WAS_PR1	TenGigE0/2/4	ASN65200:192.168.200.5	to_AM_WAS_PR1	1
AP_TOK_PR1	TenGigE0/1/4	ASN65400:192.168.40.0	to_AP_TOK_PR1	1
AP_TOK_PR1	TenGigE0/2/0	ASN65500:192.168.50.0	to_AP_TOK_PR1	2
AP_TOK_PR1	TenGigE0/1/0	ASN65200:192.168.200.0	to_AP_TOK_PR1	3
AP_TOK_PR1	TenGigE0/1/2	ASN65300:192.168.30.0	to_AP_TOK_PR1	1
AM_WAS_PR1	TenGigE1/1/3	ASN65060:192.168.60.5	to_AM_WAS_PR1	1
AP_TOK_PR1	TenGigE0/2/1	ASN65060:192.168.60.0	to_AP_TOK_PR1	3
AP_TOK_PR1	TenGigE0/2/2	ASN65070:192.168.70.0	to_AP_TOK_PR1	3
AM_WAS_PR1	TenGigE1/2/0	ASN65070:192.168.70.5	to_AM_WAS_PR1	1
AM_WAS_PR1	TenGigE1/2/2	ASN65080:192.168.80.5	to_AM_WAS_PR1	3
AP_TOK_PR1	TenGigE0/2/3	ASN65080:192.168.80.0	to_AP_TOK_PR1	3
AP_TOK_PR1	TenGigE0/0/2	ASN65090:192.168.90.0	to_AP_TOK_PR1	3
AF_CAI_PR1	POS0/0/4	AF_CAI_BB1	so-0/0/2.0	1
AF_CAI_PR1	TenGigE0/2/0	ASN65200:192.168.200.1	to_ASN65400:192.168.40.1	2
AF_CAI_PR1	TenGigE0/1/2	ASN65070:192.168.70.1	to_AF_CAI_PR1	3
AF_CAI_PR1	TenGigE0/2/2	ASN65300:192.168.30.1	to_AF_CAI_PR1	1
AF_CAI_PR1	TenGigE0/2/4	ASN65500:192.168.50.1	to_AF_CAI_PR1	1
AF_CAI_PR1	TenGigE0/1/1	ASN65060:192.168.60.1	to_AF_CAI_PR1	3
AF_CAI_PR1	TenGigE0/1/3	ASN65080:192.168.80.1	to_AF_CAI_PR1	2
AM_RIO_PR1	TenGigE0/1/2	ASN65080:192.168.80.3	to_AM_RIO_PR1	3
AM_RIO_PR1	TenGigE0/1/4	ASN65300:192.168.30.3	to_AM_RIO_PR1	1
AM_RIO_PR1	TenGigE0/1/0	ASN65060:192.168.60.3	to_AM_RIO_PR1	2
AM_RIO_PR1	TenGigE0/2/0	ASN65400:192.168.40.3	to_AM_RIO_PR1	1
AM_RIO_PR1	TenGigE0/1/1	ASN65070:192.168.70.3	to_AM_RIO_PR1	1
AM_RIO_PR1	TenGigE0/2/1	ASN65500:192.168.50.3	to_AM_RIO_PR1	2
AM_RIO_PR1	TenGigE0/0/3	AM_RIO_BB1	xe-0/1/2.0	1
AP_BEI_PR1	TenGigE0/2/2	ASN65400:192.168.40.7	to_AP_BEI_PR1	3
AP_BEI_PR1	TenGigE0/2/3	ASN65500:192.168.50.7	to_AP_BEI_PR1	1
AP_BEI_PR1	TenGigE0/0/2	ASN65060:192.168.60.7	to_AP_BEI_PR1	1
AP_BEI_PR1	TenGigE0/1/0	ASN65090:192.168.90.7	to_AP_BEI_PR1	1
AP_BEI_PR1	TenGigE0/0/3	ASN65070:192.168.70.7	to_AP_BEI_PR1	1
AP_BEI_PR1	POS0/0/0	AP_BEI_BB1	POS1/0/4	3
AM_SEA_PR1	TenGigE0/2/1	ASN65500:192.168.50.4	to_AM_SEA_PR1	3
AM_SEA_PR1	TenGigE0/2/0	ASN65400:192.168.40.4	to_AM_SEA_PR1	3
AM_SEA_PR1	TenGigE0/1/4	ASN65300:192.168.30.4	to_AM_SEA_PR1	3
AM_SEA_PR1	TenGigE0/1/1	ASN65070:192.168.70.4	to_AM_SEA_PR1	1
AM_SEA_PR1	TenGigE0/1/2	ASN65080:192.168.80.4	to_AM_SEA_PR1	2
AM_SEA_PR1	TenGigE0/1/0	ASN65060:192.168.60.4	to_AM_SEA_PR1	2
AM_SEA_PR1	TenGigE0/1/3	ASN65090:192.168.90.4	to_AM_SEA_PR1	4
AP_SYD_PR1	TenGigE0/0/2	ASN65060:192.168.60.8	to_AP_SYD_PR1	1
AP_SYD_PR1	TenGigE0/2/0	ASN65300:192.168.30.8	to_AP_SYD_PR1	4
AP_SYD_PR1	TenGigE0/2/2	ASN65400:192.168.40.8	to_AP_SYD_PR1	1
AP_SYD_PR1	TenGigE0/2/3	ASN65500:192.168.50.8	to_AP_SYD_PR1	2
AP_SYD_PR1	TenGigE0/0/3	ASN65070:192.168.70.8	to_AP_SYD_PR1	1
AP_SYD_PR1	TenGigE0/0/4	ASN65080:192.168.80.8	to_AP_SYD_PR1	3
AP_SYD_PR1	TenGigE0/1/0	ASN65090:192.168.90.8	to_AP_SYD_PR1	4
AP_TOK_PR1	POS0/0/0	AP_TOK_BB1	so-0/0/2.0	2
AP_BAN_PR1	TenGigE0/1/4	ASN65300:192.168.30.9	to_AP_BAN_PR1	2
AP_BAN_PR1	TenGigE0/0/3	ASN65080:192.168.80.9	to_AP_BAN_PR1	1
AP_BAN_PR1	TenGigE0/0/2	ASN65070:192.168.70.9	to_AP_BAN_PR1	2
AP_BAN_PR1	TenGigE0/2/1	ASN65400:192.168.40.9	to_AP_BAN_PR1	1
AP_BAN_PR1	TenGigE0/0/4	ASN65090:192.168.90.9	to_AP_BAN_PR1	1
AP_BAN_PR1	TenGigE0/2/2	ASN65500:192.168.50.9	to_AP_BAN_PR1	1
AP_BAN_PR1	TenGigE0/0/1	ASN65060:192.168.60.9	to_AP_BAN_PR1	3
AP_BAN_PR1	HundredGigE0/0/0	AP_BAN_BB1	HundredGigE1/0/1	1
AP_SYD_BB1	so-0/0/0.0	AP_SYD_PR1	POS0/0/0	3
EU_AMS_AMSIX	TenGigE0/0/3	ASN65070:192.168.70.6	to_EU_AMS_AMSIX	2
EU_AMS_AMSIX	TenGigE0/1/1	ASN65500:192.168.50.6	to_EU_AMS_AMSIX	1
EU_AMS_AMSIX	TenGigE0/0/2	ASN65060:192.168.60.6	to_EU_AMS_AMSIX	1
EU_AMS_AMSIX_2	TenGigE0/1/2	ASN65400:192.168.40.6	to_EU_AMS_AMSIX_2	1
EU_AMS_AMSIX_2	TenGigE0/0/3	ASN65090:192.168.90.6	to_EU_AMS_AMSIX_2	1
EU_AMS_AMSIX_2	TenGigE0/0/2	ASN65080:192.168.80.6	to_EU_AMS_AMSIX_2	1
EU_AMS_AMSIX_2	TenGigE0/1/1	ASN65300:192.168.30.6	to_EU_AMS_AMSIX_2	3
AM_NY_PR1	xe-0/0/0	ASN65060:192.168.60.2	to_AM_NY_PR3	4
AM_NY_PR1	xe-0/1/1	ASN65500:192.168.50.2	to_AM_NY_PR3	2
AM_NY_PR1	xe-0/0/2	ASN65080:192.168.80.2	to_AM_NY_PR3	2
AM_NY_PR1	xe-0/0/4	ASN65300:192.168.30.2	to_AM_NY_PR3	3
AM_NY_PR1	xe-0/1/0	ASN65400:192.168.40.2	to_AM_NY_PR3	1
AM_NY_PR1	xe-0/0/1	ASN65070:192.168.70.2	to_AM_NY_PR3	2
AM_NY_PR2	TenGigE0/0/1	ASN65200:192.168.200.2	to_EU_LON_ER6[1]	3
AM_NY_PR2	TenGigE0/0/2	ASN65200:192.168.200.2	to_EU_LON_ER6[2]	1
AM_NY_PR2	TenGigE0/0/4	ASN65100:192.168.100.2	to_AM_NYC_ER3[1]	1
AM_NY_PR2	TenGigE0/1/0	ASN65100:192.168.100.2	to_AM_NYC_ER3[2]	2
EU_AMS_AMSIX_2	TenGigE0/0/4	ASN65100:192.168.100.6	to_AM_NYC_ER3[1]	1
EU_AMS_AMSIX	TenGigE0/0/4	ASN65200:192.168.200.6	to_EU_AMS_ER6[1]	1
AM_DC_NORTH_BB1	TenGigE0/0/0	AM_SEA_BB1	xe-0/0/4[4]	1
AM_DC_NORTH_BB1	TenGigE0/0/1	AM_SEA_BB1	xe-0/0/4[5]	1
AM_SEA_BB2	xe-0/2/1.0	AM_SEA_PR1	TenGigE0/0/4	1
AM_LA_BB2	POS0/2/1	AM_DC_WEST_BB2	so-1/2/0.0	3
AM_SEA_BB1	so-0/1/1.0	AM_SJC_BB1	so-0/0/2.0	4
AM_SEA_BB2	so-0/0/3.0	AM_CHI_BB2	POS0/1/3	2
AM_SEA_BB2	so-0/0/4.0	AM_CHI_BB2	POS0/1/4	4
AM_BA_BB2	TenGigE0/0/3	AM_RIO_BB1	xe-0/2/0.0	1
AM_SAN_BB1	xe-0/1/0.0	AM_BA_BB1	TenGigE0/0/4	1
AM_RIO_PR1	TenGigE0/0/4	AM_RIO_BB1	xe-0/1/3.0	2
AM_CHI_BB2	POS0/0/3	AM_SJC_BB1	so-0/0/4.0	2
AM_CHI_BB2	POS0/0/1	AM_HST_BB1	POS0/0/0	2
AM_LA_BB1	POS0/0/1	AM_SJC_BB2	POS0/0/3	2
AM_CHI_BB2	POS0/0/2	AM_HST_BB1	POS0/0/1	2
AM_HST_BB1	HundredGigE1/0/3	AM_DCA_BB1	HundredGigE0/0/1	4
AM_BOS_BB1	et-0/0/3.0	AM_CHI_BB1	HundredGigE0/0/2	1
AM_BOS_BB2	et-0/1/2.0	AM_NYC_BB1	et-0/0/0.0	2
AM_CHI_BB2	POS0/0/4	AM_DCA_BB2	POS0/0/0	1
AM_CHI_BB2	POS0/1/0	AM_DCA_BB2	POS0/0/1	1
AM_NYC_BB1	et-0/2/0.0	AM_DCA_BB2	HundredGigE0/1/2	2
AM_NYC_BB1	xe-1/0/0.0	AM_NY_PR2	TenGigE0/1/2	1
AM_BOS_BB2	et-0/1/3.0	AM_NYC_BB1	et-0/0/1.0	4
AP_HK_BB2	so-0/0/2.0	ME_RIY_BB2	so-0/2/2.0	4
AP_HK_BB2	so-0/0/3.0	ME_RIY_BB2	so-0/2/3.0	2
ME_RIY_BB2	so-0/0/2.0	AF_JOH_BB1	so-0/2/3.0	3
EU_PAR_BB3	HundredGigE0/1/1	EU_ROM_BB1	et-0/0/2.0	1
EU_ROM_BB1	et-0/0/0.0	EU_ROM_ER2	et-0/0/0.0	1
EU_ROM_BB1	et-0/0/1.0	EU_ROM_ER1	et-0/0/0.0	4
AF_CAI_BB1	et-0/0/4.0	EU_PAR_BB1	HundredGigE0/1/4	1
AF_CAI_PR1	POS0/1/0	AF_CAI_BB1	so-0/0/3.0	1
EU_MAD_BB1	TenGigE0/0/2	EU_LIS_BB2	TenGigE0/1/1	1
EU_MAD_BB1	POS0/0/1	EU_PAR_BB1	POS0/0/2	2
AF_CAI_BB1	et-0/1/0.0	EU_PAR_BB1	HundredGigE0/2/0	1
EU_AMS_BB2	POS0/0/3	EU_PAR_BB1	POS0/1/1	4
AP_BEI_PR1	TenGigE0/1/3	ASN65200:192.168.200.7	to_EU_AMS_ER6[1]	3
AP_BEI_PR1	POS0/0/1	AP_BEI_BB1	POS1/1/0	2
AP_BEI_PR1	TenGigE0/2/1	ASN65300:192.168.30.7	to_AP_BEI_PR1[1]	1
AP_SYD_BB2	so-0/1/4.0	AP_MEL_BB2	so-0/1/3.0	3
AP_SYD_BB2	so-0/2/0.0	AP_MEL_BB2	so-0/1/4.0	2
AP_SYD_BB1	so-0/0/1.0	AP_SYD_PR1	POS0/0/1	1
AP_SYD_PR1	TenGigE0/2/1	ASN65300:192.168.30.8	to_AP_SYD_PR1[1]	4
AP_SYD_PR1	TenGigE0/1/3	ASN65200:192.168.200.8	to_AP_TOK_ER8[1]	2
AP_SYD_PR1	TenGigE0/1/1	ASN65100:192.168.100.8	to_EU_LON_ER6[1]	1
AM_BRA_BB2	POS0/0/3	AM_RIO_BB2	so-0/1/2.0	1
AP_TOK_PR1	POS0/0/1	AP_TOK_BB1	so-0/0/3.0	2
AP_TOK_PR1	TenGigE0/0/3	ASN65100:192.168.100.0	to_EU_LON_ER6[1]	2
AP_TOK_PR1	TenGigE0/1/3	ASN65300:192.168.30.0	to_AP_TOK_PR1[1]	4
AP_TOK_PR1	TenGigE0/1/1	ASN65200:192.168.200.0	to_AP_TOK_PR1[1]	3
AP_BAN_PR1	TenGigE0/1/0	ASN65100:192.168.100.9	to_EU_LON_ER6[1]	1
AP_BAN_PR1	TenGigE0/2/0	ASN65300:192.168.30.9	to_AP_BAN_PR1[1]	1
AP_BAN_PR1	TenGigE0/1/2	ASN65200:192.168.200.9	to_AP_TOK_ER8[1]	1
AF_CAI_PR1	TenGigE0/2/1	ASN65200:192.168.200.1	to_ASN65400:192.168.40.1[1]	1
EU_MAD_BB2	TenGigE0/0/0	EU_LIS_BB2	TenGigE0/0/4	2
EU_BCN_BB2	POS0/2/4	EU_MAD_BB1	POS0/1/3	1
EU_BCN_BB2	POS1/0/0	EU_MAD_BB1	POS0/1/2	2
AF_CAI_PR1	TenGigE0/0/2	ASN65100:192.168.100.1	to_AM_NYC_ER3[2]	3
AM_WAS_PR1	POS0/0/2	AM_DCA_BB2	POS1/0/2	1
AM_WAS_PR1	TenGigE1/0/0	ASN65200:192.168.200.5	to_AM_WAS_PR1[1]	2
AM_WAS_PR1	TenGigE0/0/4	ASN65090:192.168.90.5	to_AM_WAS_PR1[1]	1
AM_WAS_PR1	TenGigE1/2/1	ASN65080:192.168.80.5	to_AM_WAS_PR1[1]	2
AM_WAS_PR1	TenGigE0/2/0	ASN65100:192.168.100.5	to_AM_WAS_PR1[2]	2
AM_WAS_PR1	TenGigE0/2/2	ASN65100:192.168.100.5	to_AM_WAS_PR1[4]	1
AM_WAS_PR1	TenGigE0/2/3	ASN65100:192.168.100.5	to_AM_WAS_PR1[5]	3
AM_WAS_PR1	TenGigE1/0/1	ASN65200:192.168.200.5	to_AM_WAS_PR1[2]	4
AM_WAS_PR1	TenGigE1/0/2	ASN65200:192.168.200.5	to_AM_WAS_PR1[3]	1
AM_WAS_PR1	TenGigE1/1/2	ASN65060:192.168.60.5	to_AM_WAS_PR1[1]	3
AM_WAS_PR1	TenGigE1/0/4	ASN65400:192.168.40.5	to_192.168.251.0/24:BgpPsn[1]	2
AM_WAS_PR1	TenGigE0/1/1	ASN65090:192.168.90.5	to_AM_WAS_PR1[2]	3
AM_WAS_PR1	TenGigE0/1/2	ASN65090:192.168.90.5	to_AM_WAS_PR1[3]	1
AM_WAS_PR1	TenGigE1/2/4	ASN65080:192.168.80.5	to_AM_WAS_PR1[3]	2
AM_WAS_PR1	POS0/0/3	AM_DCA_BB2	POS1/0/3	2
AM_WAS_PR1	TenGigE1/1/4	ASN65070:192.168.70.5	to_AM_WAS_PR1[1]	2
AM_LA_BB1	POS0/0/4	AM_SJC_BB2	POS0/0/1	2
AM_CHI_BB1	HundredGigE0/1/3	AM_DC_NORTH_BB2	HundredGigE2/0/0	1
AF_CAI_BB2	ae0.0	AF_CAI_BB1	ae0.0	3
AF_CAI_ER1	Bundle-Ether0	AF_CAI_BB1	ae1.0	1
AF_CAI_ER1	Bundle-Ether1	AF_CAI_BB2	ae1.0	1
AF_JOH_BB1	ae1.0	AF_JOH_ER1	Bundle-Ether0	3
AF_JOH_BB1	ae2.0	AF_JOH_ER2	Bundle-Ether0	2
AF_JOH_BB2	ae1.0	AF_JOH_ER1	Bundle-Ether1	2
AF_JOH_BB2	ae2.0	AF_JOH_ER2	Bundle-Ether1	2
AF_JOH_BB2	ae3.0	AF_JOH_ER3	Bundle-Ether0	4
AF_JOH_ER3	Bundle-Ether1	AF_JOH_BB1	ae3.0	3
AM_BA_BB1	Bundle-Ether0	AM_BA_BB2	Bundle-Ether0	2
AM_BOS_BB1	ae0.0	AM_BOS_ER1	Bundle-Ether0	4
AM_BOS_BB1	ae2.0	AM_BOS_ER3	Bundle-Ether0	2
AM_BOS_BB2	ae0.0	AM_BOS_BB1	ae3.0	1
AM_BOS_BB2	ae1.0	AM_BOS_ER1	Bundle-Ether1	3
AM_BOS_BB2	ae2.0	AM_BOS_ER2	Bundle-Ether1	1
AM_BOS_ER3	Bundle-Ether1	AM_BOS_BB2	ae3.0	2
AM_BRA_BB2	Bundle-Ether0	AM_BRA_BB1	Bundle-Ether0	2
AM_BRA_ER1	Bundle-Ether0	AM_BRA_BB1	Bundle-Ether1	4
AM_BRA_ER1	Bundle-Ether1	AM_BRA_BB2	Bundle-Ether1	1
AM_CHI_BB1	Bundle-Ether0	AM_CHI_BB2	Bundle-Ether0	2
AM_CHI_BB1	Bundle-Ether1	AM_CHI_BB2	Bundle-Ether1	2
AM_CHI_ER1	Bundle-Ether0	AM_CHI_BB2	Bundle-Ether2	3
AM_CHI_ER2	Bundle-Ether0	AM_CHI_BB2	Bundle-Ether3	1
AM_CHI_ER3	Bundle-Ether0	AM_CHI_BB2	Bundle-Ether4	3
AM_DCA_BB2	Bundle-Ether0	AM_DCA_BB1	Bundle-Ether0	1
AM_DC_EAST_ER1	Bundle-Ether0	AM_DC_EAST_BB1	Bundle-Ether0	3
